"Population","variable","value","maxVals","minVals","numVariable"
"focus","KLRG1",334,NA,NA,2.76172617261726
"focus","KLRG1",347,NA,NA,2.76182618261826
"focus","KLRG1",323,NA,NA,2.76192619261926
"focus","KLRG1",313,NA,NA,2.76202620262026
"focus","KLRG1",319,NA,NA,2.76212621262126
"focus","KLRG1",294,NA,NA,2.76222622262226
"focus","KLRG1",298,NA,NA,2.76232623262326
"focus","KLRG1",318,NA,NA,2.76242624262426
"focus","KLRG1",305,NA,NA,2.76252625262526
"focus","KLRG1",307,NA,NA,2.76262626262626
"focus","KLRG1",327,NA,NA,2.76272627262726
"focus","KLRG1",306,NA,NA,2.76282628262826
"focus","KLRG1",284,NA,NA,2.76292629262926
"focus","KLRG1",301,NA,NA,2.76302630263026
"focus","KLRG1",293,NA,NA,2.76312631263126
"focus","KLRG1",269,NA,NA,2.76322632263226
"focus","KLRG1",358,NA,NA,2.76332633263326
"focus","KLRG1",336,NA,NA,2.76342634263426
"focus","KLRG1",268,NA,NA,2.76352635263526
"focus","KLRG1",342,NA,NA,2.76362636263626
"focus","KLRG1",321,NA,NA,2.76372637263726
"focus","KLRG1",320,NA,NA,2.76382638263826
"focus","KLRG1",325,NA,NA,2.76392639263926
"focus","KLRG1",320,NA,NA,2.76402640264026
"focus","KLRG1",321,NA,NA,2.76412641264126
"focus","KLRG1",283,NA,NA,2.76422642264226
"focus","KLRG1",309,NA,NA,2.76432643264326
"focus","KLRG1",329,NA,NA,2.76442644264426
"focus","KLRG1",308,NA,NA,2.76452645264526
"focus","KLRG1",286,NA,NA,2.76462646264626
"focus","KLRG1",307,NA,NA,2.76472647264726
"focus","KLRG1",327,NA,NA,2.76482648264826
"focus","KLRG1",304,NA,NA,2.76492649264926
"focus","KLRG1",321,NA,NA,2.76502650265027
"focus","KLRG1",315,NA,NA,2.76512651265126
"focus","KLRG1",298,NA,NA,2.76522652265227
"focus","KLRG1",373,NA,NA,2.76532653265327
"focus","KLRG1",321,NA,NA,2.76542654265427
"focus","KLRG1",304,NA,NA,2.76552655265527
"focus","KLRG1",308,NA,NA,2.76562656265627
"focus","KLRG1",297,NA,NA,2.76572657265727
"focus","KLRG1",346,NA,NA,2.76582658265827
"focus","KLRG1",277,NA,NA,2.76592659265927
"focus","KLRG1",292,NA,NA,2.76602660266027
"focus","KLRG1",314,NA,NA,2.76612661266127
"focus","KLRG1",322,NA,NA,2.76622662266227
"focus","KLRG1",294,NA,NA,2.76632663266327
"focus","KLRG1",278,NA,NA,2.76642664266427
"focus","KLRG1",314,NA,NA,2.76652665266527
"focus","KLRG1",357,NA,NA,2.76662666266627
"focus","KLRG1",330,NA,NA,2.76672667266727
"focus","KLRG1",330,NA,NA,2.76682668266827
"focus","KLRG1",291,NA,NA,2.76692669266927
"focus","KLRG1",247,NA,NA,2.76702670267027
"focus","KLRG1",315,NA,NA,2.76712671267127
"focus","KLRG1",343,NA,NA,2.76722672267227
"focus","KLRG1",299,NA,NA,2.76732673267327
"focus","KLRG1",326,NA,NA,2.76742674267427
"focus","KLRG1",303,NA,NA,2.76752675267527
"focus","KLRG1",382,NA,NA,2.76762676267627
"focus","KLRG1",331,NA,NA,2.76772677267727
"focus","KLRG1",315,NA,NA,2.76782678267827
"focus","KLRG1",285,NA,NA,2.76792679267927
"focus","KLRG1",334,NA,NA,2.76802680268027
"focus","KLRG1",281,NA,NA,2.76812681268127
"focus","KLRG1",304,NA,NA,2.76822682268227
"focus","KLRG1",306,NA,NA,2.76832683268327
"focus","KLRG1",319,NA,NA,2.76842684268427
"focus","KLRG1",298,NA,NA,2.76852685268527
"focus","KLRG1",358,NA,NA,2.76862686268627
"focus","KLRG1",324,NA,NA,2.76872687268727
"focus","KLRG1",304,NA,NA,2.76882688268827
"focus","KLRG1",333,NA,NA,2.76892689268927
"focus","KLRG1",285,NA,NA,2.76902690269027
"focus","KLRG1",350,NA,NA,2.76912691269127
"focus","KLRG1",324,NA,NA,2.76922692269227
"focus","KLRG1",340,NA,NA,2.76932693269327
"focus","KLRG1",349,NA,NA,2.76942694269427
"focus","KLRG1",349,NA,NA,2.76952695269527
"focus","KLRG1",334,NA,NA,2.76962696269627
"focus","KLRG1",336,NA,NA,2.76972697269727
"focus","KLRG1",604,NA,NA,2.76982698269827
"focus","KLRG1",325,NA,NA,2.76992699269927
"focus","KLRG1",326,NA,NA,2.77002700270027
"focus","KLRG1",326,NA,NA,2.77012701270127
"focus","KLRG1",281,NA,NA,2.77022702270227
"focus","KLRG1",307,NA,NA,2.77032703270327
"focus","KLRG1",288,NA,NA,2.77042704270427
"focus","KLRG1",302,NA,NA,2.77052705270527
"focus","KLRG1",330,NA,NA,2.77062706270627
"focus","KLRG1",304,NA,NA,2.77072707270727
"focus","KLRG1",371,NA,NA,2.77082708270827
"focus","KLRG1",315,NA,NA,2.77092709270927
"focus","KLRG1",307,NA,NA,2.77102710271027
"focus","KLRG1",306,NA,NA,2.77112711271127
"focus","KLRG1",308,NA,NA,2.77122712271227
"focus","KLRG1",345,NA,NA,2.77132713271327
"focus","KLRG1",325,NA,NA,2.77142714271427
"focus","KLRG1",337,NA,NA,2.77152715271527
"focus","KLRG1",353,NA,NA,2.77162716271627
"focus","KLRG1",304,NA,NA,2.77172717271727
"focus","KLRG1",294,NA,NA,2.77182718271827
"focus","KLRG1",329,NA,NA,2.77192719271927
"focus","KLRG1",327,NA,NA,2.77202720272027
"focus","KLRG1",317,NA,NA,2.77212721272127
"focus","KLRG1",311,NA,NA,2.77222722272227
"focus","KLRG1",333,NA,NA,2.77232723272327
"focus","KLRG1",313,NA,NA,2.77242724272427
"focus","KLRG1",326,NA,NA,2.77252725272527
"focus","KLRG1",350,NA,NA,2.77262726272627
"focus","KLRG1",294,NA,NA,2.77272727272727
"focus","KLRG1",335,NA,NA,2.77282728272827
"focus","KLRG1",284,NA,NA,2.77292729272927
"focus","KLRG1",350,NA,NA,2.77302730273027
"focus","KLRG1",360,NA,NA,2.77312731273127
"focus","KLRG1",395,NA,NA,2.77322732273227
"focus","KLRG1",371,NA,NA,2.77332733273327
"focus","KLRG1",312,NA,NA,2.77342734273427
"focus","KLRG1",375,NA,NA,2.77352735273527
"focus","KLRG1",255,NA,NA,2.77362736273627
"focus","KLRG1",334,NA,NA,2.77372737273727
"focus","KLRG1",306,NA,NA,2.77382738273827
"focus","KLRG1",332,NA,NA,2.77392739273927
"focus","KLRG1",310,NA,NA,2.77402740274027
"focus","KLRG1",337,NA,NA,2.77412741274127
"focus","KLRG1",319,NA,NA,2.77422742274227
"focus","KLRG1",308,NA,NA,2.77432743274327
"focus","KLRG1",282,NA,NA,2.77442744274427
"focus","KLRG1",344,NA,NA,2.77452745274527
"focus","KLRG1",279,NA,NA,2.77462746274627
"focus","KLRG1",355,NA,NA,2.77472747274727
"focus","KLRG1",384,NA,NA,2.77482748274827
"focus","KLRG1",321,NA,NA,2.77492749274928
"focus","KLRG1",298,NA,NA,2.77502750275027
"focus","KLRG1",322,NA,NA,2.77512751275128
"focus","KLRG1",337,NA,NA,2.77522752275228
"focus","KLRG1",333,NA,NA,2.77532753275328
"focus","KLRG1",298,NA,NA,2.77542754275428
"focus","KLRG1",327,NA,NA,2.77552755275528
"focus","KLRG1",294,NA,NA,2.77562756275628
"focus","KLRG1",357,NA,NA,2.77572757275728
"focus","KLRG1",331,NA,NA,2.77582758275828
"focus","KLRG1",320,NA,NA,2.77592759275928
"focus","KLRG1",302,NA,NA,2.77602760276028
"focus","KLRG1",274,NA,NA,2.77612761276128
"focus","KLRG1",309,NA,NA,2.77622762276228
"focus","KLRG1",330,NA,NA,2.77632763276328
"focus","KLRG1",384,NA,NA,2.77642764276428
"focus","KLRG1",314,NA,NA,2.77652765276528
"focus","KLRG1",256,NA,NA,2.77662766276628
"focus","KLRG1",312,NA,NA,2.77672767276728
"focus","KLRG1",284,NA,NA,2.77682768276828
"focus","KLRG1",332,NA,NA,2.77692769276928
"focus","KLRG1",303,NA,NA,2.77702770277028
"focus","KLRG1",292,NA,NA,2.77712771277128
"focus","KLRG1",304,NA,NA,2.77722772277228
"focus","KLRG1",351,NA,NA,2.77732773277328
"focus","KLRG1",313,NA,NA,2.77742774277428
"focus","KLRG1",324,NA,NA,2.77752775277528
"focus","KLRG1",350,NA,NA,2.77762776277628
"focus","KLRG1",334,NA,NA,2.77772777277728
"focus","KLRG1",327,NA,NA,2.77782778277828
"focus","KLRG1",284,NA,NA,2.77792779277928
"focus","KLRG1",331,NA,NA,2.77802780278028
"focus","KLRG1",322,NA,NA,2.77812781278128
"focus","KLRG1",302,NA,NA,2.77822782278228
"focus","KLRG1",335,NA,NA,2.77832783278328
"focus","KLRG1",331,NA,NA,2.77842784278428
"focus","KLRG1",365,NA,NA,2.77852785278528
"focus","KLRG1",342,NA,NA,2.77862786278628
"focus","KLRG1",310,NA,NA,2.77872787278728
"focus","KLRG1",318,NA,NA,2.77882788278828
"focus","KLRG1",327,NA,NA,2.77892789278928
"focus","KLRG1",316,NA,NA,2.77902790279028
"focus","KLRG1",329,NA,NA,2.77912791279128
"focus","KLRG1",318,NA,NA,2.77922792279228
"focus","KLRG1",309,NA,NA,2.77932793279328
"focus","KLRG1",319,NA,NA,2.77942794279428
"focus","KLRG1",340,NA,NA,2.77952795279528
"focus","KLRG1",293,NA,NA,2.77962796279628
"focus","KLRG1",283,NA,NA,2.77972797279728
"focus","KLRG1",293,NA,NA,2.77982798279828
"focus","KLRG1",289,NA,NA,2.77992799279928
"focus","KLRG1",353,NA,NA,2.78002800280028
"focus","KLRG1",297,NA,NA,2.78012801280128
"focus","KLRG1",389,NA,NA,2.78022802280228
"focus","KLRG1",332,NA,NA,2.78032803280328
"focus","KLRG1",340,NA,NA,2.78042804280428
"focus","KLRG1",331,NA,NA,2.78052805280528
"focus","KLRG1",336,NA,NA,2.78062806280628
"focus","KLRG1",317,NA,NA,2.78072807280728
"focus","KLRG1",286,NA,NA,2.78082808280828
"focus","KLRG1",297,NA,NA,2.78092809280928
"focus","KLRG1",393,NA,NA,2.78102810281028
"focus","KLRG1",309,NA,NA,2.78112811281128
"focus","KLRG1",289,NA,NA,2.78122812281228
"focus","KLRG1",261,NA,NA,2.78132813281328
"focus","KLRG1",319,NA,NA,2.78142814281428
"focus","KLRG1",412,NA,NA,2.78152815281528
"focus","KLRG1",319,NA,NA,2.78162816281628
"focus","KLRG1",383,NA,NA,2.78172817281728
"focus","KLRG1",329,NA,NA,2.78182818281828
"focus","KLRG1",352,NA,NA,2.78192819281928
"focus","KLRG1",337,NA,NA,2.78202820282028
"focus","KLRG1",318,NA,NA,2.78212821282128
"focus","KLRG1",304,NA,NA,2.78222822282228
"focus","KLRG1",315,NA,NA,2.78232823282328
"focus","KLRG1",307,NA,NA,2.78242824282428
"focus","KLRG1",321,NA,NA,2.78252825282528
"focus","KLRG1",314,NA,NA,2.78262826282628
"focus","KLRG1",297,NA,NA,2.78272827282728
"focus","KLRG1",310,NA,NA,2.78282828282828
"focus","KLRG1",301,NA,NA,2.78292829282928
"focus","KLRG1",338,NA,NA,2.78302830283028
"focus","KLRG1",327,NA,NA,2.78312831283128
"focus","KLRG1",342,NA,NA,2.78322832283228
"focus","KLRG1",311,NA,NA,2.78332833283328
"focus","KLRG1",324,NA,NA,2.78342834283428
"focus","KLRG1",351,NA,NA,2.78352835283528
"focus","KLRG1",309,NA,NA,2.78362836283628
"focus","KLRG1",346,NA,NA,2.78372837283728
"focus","KLRG1",383,NA,NA,2.78382838283828
"focus","KLRG1",302,NA,NA,2.78392839283928
"focus","KLRG1",324,NA,NA,2.78402840284028
"focus","KLRG1",316,NA,NA,2.78412841284128
"focus","KLRG1",303,NA,NA,2.78422842284228
"focus","KLRG1",307,NA,NA,2.78432843284328
"focus","KLRG1",349,NA,NA,2.78442844284428
"focus","KLRG1",295,NA,NA,2.78452845284528
"focus","KLRG1",324,NA,NA,2.78462846284628
"focus","KLRG1",376,NA,NA,2.78472847284728
"focus","KLRG1",312,NA,NA,2.78482848284828
"focus","KLRG1",315,NA,NA,2.78492849284928
"focus","KLRG1",309,NA,NA,2.78502850285029
"focus","KLRG1",283,NA,NA,2.78512851285129
"focus","KLRG1",324,NA,NA,2.78522852285229
"focus","KLRG1",316,NA,NA,2.78532853285329
"focus","KLRG1",303,NA,NA,2.78542854285429
"focus","KLRG1",306,NA,NA,2.78552855285529
"focus","KLRG1",321,NA,NA,2.78562856285629
"focus","KLRG1",278,NA,NA,2.78572857285729
"focus","KLRG1",314,NA,NA,2.78582858285829
"focus","KLRG1",317,NA,NA,2.78592859285929
"focus","KLRG1",256,NA,NA,2.78602860286029
"focus","KLRG1",318,NA,NA,2.78612861286129
"focus","KLRG1",323,NA,NA,2.78622862286229
"focus","KLRG1",286,NA,NA,2.78632863286329
"focus","KLRG1",343,NA,NA,2.78642864286429
"focus","KLRG1",305,NA,NA,2.78652865286529
"focus","KLRG1",348,NA,NA,2.78662866286629
"focus","KLRG1",306,NA,NA,2.78672867286729
"focus","KLRG1",316,NA,NA,2.78682868286829
"focus","KLRG1",335,NA,NA,2.78692869286929
"focus","KLRG1",303,NA,NA,2.78702870287029
"focus","KLRG1",278,NA,NA,2.78712871287129
"focus","KLRG1",273,NA,NA,2.78722872287229
"focus","KLRG1",337,NA,NA,2.78732873287329
"focus","KLRG1",278,NA,NA,2.78742874287429
"focus","KLRG1",305,NA,NA,2.78752875287529
"focus","KLRG1",306,NA,NA,2.78762876287629
"focus","KLRG1",340,NA,NA,2.78772877287729
"focus","KLRG1",337,NA,NA,2.78782878287829
"focus","KLRG1",323,NA,NA,2.78792879287929
"focus","KLRG1",320,NA,NA,2.78802880288029
"focus","KLRG1",306,NA,NA,2.78812881288129
"focus","KLRG1",305,NA,NA,2.78822882288229
"focus","KLRG1",324,NA,NA,2.78832883288329
"focus","KLRG1",291,NA,NA,2.78842884288429
"focus","KLRG1",285,NA,NA,2.78852885288529
"focus","KLRG1",377,NA,NA,2.78862886288629
"focus","KLRG1",364,NA,NA,2.78872887288729
"focus","KLRG1",318,NA,NA,2.78882888288829
"focus","KLRG1",281,NA,NA,2.78892889288929
"focus","KLRG1",312,NA,NA,2.78902890289029
"focus","KLRG1",275,NA,NA,2.78912891289129
"focus","KLRG1",320,NA,NA,2.78922892289229
"focus","KLRG1",362,NA,NA,2.78932893289329
"focus","KLRG1",306,NA,NA,2.78942894289429
"focus","KLRG1",319,NA,NA,2.78952895289529
"focus","KLRG1",282,NA,NA,2.78962896289629
"focus","KLRG1",303,NA,NA,2.78972897289729
"focus","KLRG1",312,NA,NA,2.78982898289829
"focus","KLRG1",379,NA,NA,2.78992899289929
"focus","KLRG1",335,NA,NA,2.79002900290029
"focus","KLRG1",307,NA,NA,2.79012901290129
"focus","KLRG1",319,NA,NA,2.79022902290229
"focus","KLRG1",268,NA,NA,2.79032903290329
"focus","KLRG1",318,NA,NA,2.79042904290429
"focus","KLRG1",334,NA,NA,2.79052905290529
"focus","KLRG1",317,NA,NA,2.79062906290629
"focus","KLRG1",285,NA,NA,2.79072907290729
"focus","KLRG1",302,NA,NA,2.79082908290829
"focus","KLRG1",310,NA,NA,2.79092909290929
"focus","KLRG1",333,NA,NA,2.79102910291029
"focus","KLRG1",356,NA,NA,2.79112911291129
"focus","KLRG1",309,NA,NA,2.79122912291229
"focus","KLRG1",261,NA,NA,2.79132913291329
"focus","KLRG1",329,NA,NA,2.79142914291429
"focus","KLRG1",329,NA,NA,2.79152915291529
"focus","KLRG1",501,NA,NA,2.79162916291629
"focus","KLRG1",342,NA,NA,2.79172917291729
"focus","KLRG1",337,NA,NA,2.79182918291829
"focus","KLRG1",332,NA,NA,2.79192919291929
"focus","KLRG1",327,NA,NA,2.79202920292029
"focus","KLRG1",322,NA,NA,2.79212921292129
"focus","KLRG1",310,NA,NA,2.79222922292229
"focus","KLRG1",320,NA,NA,2.79232923292329
"focus","KLRG1",323,NA,NA,2.79242924292429
"focus","KLRG1",290,NA,NA,2.79252925292529
"focus","KLRG1",318,NA,NA,2.79262926292629
"focus","KLRG1",338,NA,NA,2.79272927292729
"focus","KLRG1",336,NA,NA,2.79282928292829
"focus","KLRG1",294,NA,NA,2.79292929292929
"focus","KLRG1",322,NA,NA,2.79302930293029
"focus","KLRG1",302,NA,NA,2.79312931293129
"focus","KLRG1",327,NA,NA,2.79322932293229
"focus","KLRG1",361,NA,NA,2.79332933293329
"focus","KLRG1",383,NA,NA,2.79342934293429
"focus","KLRG1",343,NA,NA,2.79352935293529
"focus","KLRG1",343,NA,NA,2.79362936293629
"focus","KLRG1",323,NA,NA,2.79372937293729
"focus","KLRG1",294,NA,NA,2.79382938293829
"focus","KLRG1",299,NA,NA,2.79392939293929
"focus","KLRG1",293,NA,NA,2.79402940294029
"focus","KLRG1",316,NA,NA,2.79412941294129
"focus","KLRG1",318,NA,NA,2.79422942294229
"focus","KLRG1",352,NA,NA,2.79432943294329
"focus","KLRG1",279,NA,NA,2.79442944294429
"focus","KLRG1",322,NA,NA,2.79452945294529
"focus","KLRG1",309,NA,NA,2.79462946294629
"focus","KLRG1",360,NA,NA,2.7947294729473
"focus","KLRG1",257,NA,NA,2.79482948294829
"focus","KLRG1",345,NA,NA,2.7949294929493
"focus","KLRG1",312,NA,NA,2.7950295029503
"focus","KLRG1",290,NA,NA,2.7951295129513
"focus","KLRG1",307,NA,NA,2.7952295229523
"focus","KLRG1",328,NA,NA,2.7953295329533
"focus","KLRG1",300,NA,NA,2.7954295429543
"focus","KLRG1",303,NA,NA,2.7955295529553
"focus","KLRG1",307,NA,NA,2.7956295629563
"focus","KLRG1",357,NA,NA,2.7957295729573
"focus","KLRG1",276,NA,NA,2.7958295829583
"focus","KLRG1",335,NA,NA,2.7959295929593
"focus","KLRG1",327,NA,NA,2.7960296029603
"focus","KLRG1",309,NA,NA,2.7961296129613
"focus","KLRG1",324,NA,NA,2.7962296229623
"focus","KLRG1",275,NA,NA,2.7963296329633
"focus","KLRG1",312,NA,NA,2.7964296429643
"focus","KLRG1",321,NA,NA,2.7965296529653
"focus","KLRG1",309,NA,NA,2.7966296629663
"focus","KLRG1",342,NA,NA,2.7967296729673
"focus","KLRG1",320,NA,NA,2.7968296829683
"focus","KLRG1",364,NA,NA,2.7969296929693
"focus","KLRG1",333,NA,NA,2.7970297029703
"focus","KLRG1",343,NA,NA,2.7971297129713
"focus","KLRG1",340,NA,NA,2.7972297229723
"focus","KLRG1",318,NA,NA,2.7973297329733
"focus","KLRG1",363,NA,NA,2.7974297429743
"focus","KLRG1",300,NA,NA,2.7975297529753
"focus","KLRG1",317,NA,NA,2.7976297629763
"focus","KLRG1",391,NA,NA,2.7977297729773
"focus","KLRG1",333,NA,NA,2.7978297829783
"focus","KLRG1",310,NA,NA,2.7979297929793
"focus","KLRG1",314,NA,NA,2.7980298029803
"focus","KLRG1",315,NA,NA,2.7981298129813
"focus","KLRG1",322,NA,NA,2.7982298229823
"focus","KLRG1",321,NA,NA,2.7983298329833
"focus","KLRG1",342,NA,NA,2.7984298429843
"focus","KLRG1",358,NA,NA,2.7985298529853
"focus","KLRG1",302,NA,NA,2.7986298629863
"focus","KLRG1",336,NA,NA,2.7987298729873
"focus","KLRG1",287,NA,NA,2.7988298829883
"focus","KLRG1",289,NA,NA,2.7989298929893
"focus","KLRG1",260,NA,NA,2.7990299029903
"focus","KLRG1",323,NA,NA,2.7991299129913
"focus","KLRG1",331,NA,NA,2.7992299229923
"focus","KLRG1",289,NA,NA,2.7993299329933
"focus","KLRG1",310,NA,NA,2.7994299429943
"focus","KLRG1",313,NA,NA,2.7995299529953
"focus","KLRG1",315,NA,NA,2.7996299629963
"focus","KLRG1",339,NA,NA,2.7997299729973
"focus","KLRG1",306,NA,NA,2.7998299829983
"focus","KLRG1",290,NA,NA,2.7999299929993
"focus","KLRG1",286,NA,NA,2.8000300030003
"focus","KLRG1",320,NA,NA,2.8001300130013
"focus","KLRG1",315,NA,NA,2.8002300230023
"focus","KLRG1",339,NA,NA,2.8003300330033
"focus","KLRG1",305,NA,NA,2.8004300430043
"focus","KLRG1",295,NA,NA,2.8005300530053
"focus","KLRG1",336,NA,NA,2.8006300630063
"focus","KLRG1",347,NA,NA,2.8007300730073
"focus","KLRG1",288,NA,NA,2.8008300830083
"focus","KLRG1",329,NA,NA,2.8009300930093
"focus","KLRG1",352,NA,NA,2.8010301030103
"focus","KLRG1",335,NA,NA,2.8011301130113
"focus","KLRG1",300,NA,NA,2.8012301230123
"focus","KLRG1",354,NA,NA,2.8013301330133
"focus","KLRG1",311,NA,NA,2.8014301430143
"focus","KLRG1",325,NA,NA,2.8015301530153
"focus","KLRG1",315,NA,NA,2.8016301630163
"focus","KLRG1",349,NA,NA,2.8017301730173
"focus","KLRG1",305,NA,NA,2.8018301830183
"focus","KLRG1",320,NA,NA,2.8019301930193
"focus","KLRG1",352,NA,NA,2.8020302030203
"focus","KLRG1",320,NA,NA,2.8021302130213
"focus","KLRG1",340,NA,NA,2.8022302230223
"focus","KLRG1",309,NA,NA,2.8023302330233
"focus","KLRG1",284,NA,NA,2.8024302430243
"focus","KLRG1",325,NA,NA,2.8025302530253
"focus","KLRG1",348,NA,NA,2.8026302630263
"focus","KLRG1",319,NA,NA,2.8027302730273
"focus","KLRG1",372,NA,NA,2.8028302830283
"focus","KLRG1",323,NA,NA,2.8029302930293
"focus","KLRG1",304,NA,NA,2.8030303030303
"focus","KLRG1",321,NA,NA,2.8031303130313
"focus","KLRG1",308,NA,NA,2.8032303230323
"focus","KLRG1",274,NA,NA,2.8033303330333
"focus","KLRG1",290,NA,NA,2.8034303430343
"focus","KLRG1",338,NA,NA,2.8035303530353
"focus","KLRG1",293,NA,NA,2.8036303630363
"focus","KLRG1",310,NA,NA,2.8037303730373
"focus","KLRG1",321,NA,NA,2.8038303830383
"focus","KLRG1",311,NA,NA,2.8039303930393
"focus","KLRG1",311,NA,NA,2.8040304030403
"focus","KLRG1",344,NA,NA,2.8041304130413
"focus","KLRG1",314,NA,NA,2.8042304230423
"focus","KLRG1",311,NA,NA,2.8043304330433
"focus","KLRG1",303,NA,NA,2.8044304430443
"focus","KLRG1",315,NA,NA,2.8045304530453
"focus","KLRG1",347,NA,NA,2.8046304630463
"focus","KLRG1",318,NA,NA,2.8047304730473
"focus","KLRG1",291,NA,NA,2.8048304830483
"focus","KLRG1",305,NA,NA,2.8049304930493
"focus","KLRG1",292,NA,NA,2.8050305030503
"focus","KLRG1",332,NA,NA,2.8051305130513
"focus","KLRG1",314,NA,NA,2.80523052305231
"focus","KLRG1",303,NA,NA,2.8053305330533
"focus","KLRG1",307,NA,NA,2.80543054305431
"focus","KLRG1",349,NA,NA,2.80553055305531
"focus","KLRG1",294,NA,NA,2.80563056305631
"focus","KLRG1",288,NA,NA,2.80573057305731
"focus","KLRG1",319,NA,NA,2.80583058305831
"focus","KLRG1",336,NA,NA,2.80593059305931
"focus","KLRG1",314,NA,NA,2.80603060306031
"focus","KLRG1",406,NA,NA,2.80613061306131
"focus","KLRG1",323,NA,NA,2.80623062306231
"focus","KLRG1",323,NA,NA,2.80633063306331
"focus","KLRG1",280,NA,NA,2.80643064306431
"focus","KLRG1",299,NA,NA,2.80653065306531
"focus","KLRG1",334,NA,NA,2.80663066306631
"focus","KLRG1",311,NA,NA,2.80673067306731
"focus","KLRG1",337,NA,NA,2.80683068306831
"focus","KLRG1",328,NA,NA,2.80693069306931
"focus","KLRG1",306,NA,NA,2.80703070307031
"focus","KLRG1",338,NA,NA,2.80713071307131
"focus","KLRG1",285,NA,NA,2.80723072307231
"focus","KLRG1",328,NA,NA,2.80733073307331
"focus","KLRG1",284,NA,NA,2.80743074307431
"focus","KLRG1",324,NA,NA,2.80753075307531
"focus","KLRG1",299,NA,NA,2.80763076307631
"focus","KLRG1",319,NA,NA,2.80773077307731
"focus","KLRG1",318,NA,NA,2.80783078307831
"focus","KLRG1",320,NA,NA,2.80793079307931
"focus","KLRG1",333,NA,NA,2.80803080308031
"focus","KLRG1",349,NA,NA,2.80813081308131
"focus","KLRG1",301,NA,NA,2.80823082308231
"focus","KLRG1",367,NA,NA,2.80833083308331
"focus","KLRG1",313,NA,NA,2.80843084308431
"focus","KLRG1",325,NA,NA,2.80853085308531
"focus","KLRG1",317,NA,NA,2.80863086308631
"focus","KLRG1",367,NA,NA,2.80873087308731
"focus","KLRG1",338,NA,NA,2.80883088308831
"focus","KLRG1",309,NA,NA,2.80893089308931
"focus","KLRG1",325,NA,NA,2.80903090309031
"focus","KLRG1",328,NA,NA,2.80913091309131
"focus","KLRG1",366,NA,NA,2.80923092309231
"focus","KLRG1",284,NA,NA,2.80933093309331
"focus","KLRG1",311,NA,NA,2.80943094309431
"focus","KLRG1",382,NA,NA,2.80953095309531
"focus","KLRG1",358,NA,NA,2.80963096309631
"focus","KLRG1",266,NA,NA,2.80973097309731
"focus","KLRG1",308,NA,NA,2.80983098309831
"focus","KLRG1",337,NA,NA,2.80993099309931
"focus","KLRG1",318,NA,NA,2.81003100310031
"focus","KLRG1",289,NA,NA,2.81013101310131
"focus","KLRG1",299,NA,NA,2.81023102310231
"focus","KLRG1",336,NA,NA,2.81033103310331
"focus","KLRG1",339,NA,NA,2.81043104310431
"focus","KLRG1",352,NA,NA,2.81053105310531
"focus","KLRG1",303,NA,NA,2.81063106310631
"focus","KLRG1",306,NA,NA,2.81073107310731
"focus","KLRG1",320,NA,NA,2.81083108310831
"focus","KLRG1",279,NA,NA,2.81093109310931
"focus","KLRG1",302,NA,NA,2.81103110311031
"focus","KLRG1",318,NA,NA,2.81113111311131
"focus","KLRG1",303,NA,NA,2.81123112311231
"focus","KLRG1",332,NA,NA,2.81133113311331
"focus","KLRG1",302,NA,NA,2.81143114311431
"focus","KLRG1",328,NA,NA,2.81153115311531
"focus","KLRG1",349,NA,NA,2.81163116311631
"focus","KLRG1",349,NA,NA,2.81173117311731
"focus","KLRG1",303,NA,NA,2.81183118311831
"focus","KLRG1",279,NA,NA,2.81193119311931
"focus","KLRG1",260,NA,NA,2.81203120312031
"focus","KLRG1",320,NA,NA,2.81213121312131
"focus","KLRG1",357,NA,NA,2.81223122312231
"focus","KLRG1",339,NA,NA,2.81233123312331
"focus","KLRG1",319,NA,NA,2.81243124312431
"focus","KLRG1",296,NA,NA,2.81253125312531
"focus","KLRG1",289,NA,NA,2.81263126312631
"focus","KLRG1",350,NA,NA,2.81273127312731
"focus","KLRG1",272,NA,NA,2.81283128312831
